adult,budget,genres,id,imdb_id,original_language,original_title,popularity,year,month,day,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count,is_comedy,is_action,is_horror,is_family,is_drama,is_thriller
FALSE,120,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",87827,tt0454876,en,Life of Pi,14.045042,2012,11,20,609.016565,127,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'hi', 'name': 'ŕ¤ąŕ¤żŕ¤¨ŕĄŤŕ¤¦ŕĄ€'}, {'iso_639_1': 'ja', 'name': 'ć—Ąćś¬čŞž'}, {'iso_639_1': 'zh', 'name': 'ć™®é€ščŻť'}, {'iso_639_1': 'ta', 'name': 'ŕ®¤ŕ®®ŕ®żŕ®´ŕŻŤ'}]",Released,Life of Pi,False,7.2,5912,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
FALSE,14,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",205596,tt2084970,en,The Imitation Game,31.59594,2014,11,14,233.555708,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Imitation Game,False,8,5895,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,90,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",10528,tt0988045,en,Sherlock Holmes,15.68604,2009,12,23,524.028679,128,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,Sherlock Holmes,False,7,5883,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,170,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",100402,tt1843866,en,Captain America: The Winter Soldier,18.717704,2014,3,20,714.766572,136,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Captain America: The Winter Soldier,False,7.6,5881,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,165,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",284052,tt1211837,en,Doctor Strange,43.847654,2016,10,25,677.718395,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Doctor Strange,False,7.1,5880,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,105,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",49047,tt1454468,en,Gravity,18.50194,2013,9,27,716.392705,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Gravity,False,7.3,5879,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,125,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",131631,tt1951265,en,The Hunger Games: Mockingjay - Part 1,147.098006,2014,11,18,752.100229,123,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Hunger Games: Mockingjay - Part 1,False,6.6,5767,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,150,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",674,tt0330373,en,Harry Potter and the Goblet of Fire,24.903058,2005,11,5,895.921036,157,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,Harry Potter and the Goblet of Fire,False,7.5,5758,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,47,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",329865,tt2543164,en,Arrival,30.83786,2016,11,10,203.388186,113,"[{'iso_639_1': 'zh', 'name': 'ć™®é€ščŻť'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}]",Released,Arrival,False,7.2,5729,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,250,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",12444,tt0926084,en,Harry Potter and the Deathly Hallows: Part 1,23.300362,2010,10,17,954.305868,146,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Harry Potter and the Deathly Hallows: Part 1,False,7.5,5708,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,200,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",72190,tt0816711,en,World War Z,26.114917,2013,6,20,531.865,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,World War Z,False,6.7,5683,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FALSE,75,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",75656,tt1670345,en,Now You See Me,17.852022,2013,5,29,117.698894,115,"[{'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Now You See Me,False,7.3,5635,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,150,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",675,tt0373889,en,Harry Potter and the Order of the Phoenix,21.3643,2007,6,28,938.212738,138,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Harry Potter and the Order of the Phoenix,False,7.4,5633,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,180,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",259316,tt3183660,en,Fantastic Beasts and Where to Find Them,41.051421,2016,11,16,809.342332,133,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fantastic Beasts and Where to Find Them,False,7.2,5612,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,103,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",98,tt0172495,en,Gladiator,23.186667,2000,5,1,457.640427,155,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Gladiator,False,7.9,5566,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
FALSE,34,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",198663,tt1790864,en,The Maze Runner,76.93789,2014,9,10,348.319861,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Maze Runner,False,7,5540,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,160,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",321612,tt2771200,en,Beauty and the Beast,287.253654,2017,3,16,1262.886337,129,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Beauty and the Beast,False,6.8,5530,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,45,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",8587,tt0110357,en,The Lion King,21.605761,1994,6,23,788.241776,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Lion King,False,8,5520,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
FALSE,20,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",245891,tt2911666,en,John Wick,183.870374,2014,10,22,88.761661,101,"[{'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}]",Released,John Wick,False,7,5499,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,150,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",109445,tt2294629,en,Frozen,24.248243,2013,11,27,1274.219009,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Frozen,False,7.3,5440,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,250,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",767,tt0417741,en,Harry Potter and the Half-Blood Prince,19.083723,2009,7,7,933.959197,153,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Harry Potter and the Half-Blood Prince,False,7.4,5435,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,30,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",862,tt0114709,en,Toy Story,21.946943,1995,10,30,373.554033,81,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Toy Story,False,7.7,5415,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,13,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",77338,tt1675434,fr,Intouchables,16.086919,2011,11,2,426.480871,112,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,The Intouchables,False,8.2,5410,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,139,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",557,tt0145487,en,Spider-Man,29.413341,2002,5,1,821.70855100000006,121,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Spider-Man,False,6.8,5398,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,200,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",58,tt0383574,en,Pirates of the Caribbean: Dead Man's Chest,29.455314,2006,6,20,1065.659812,151,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'tr', 'name': 'TĂĽrkĂ§e'}, {'iso_639_1': 'el', 'name': 'ÎµÎ»Î»Î·Î˝ÎąÎşÎ¬'}, {'iso_639_1': 'zh', 'name': 'ć™®é€ščŻť'}]",Released,Pirates of the Caribbean: Dead Man's Chest,False,7,5380,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,92,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",9806,tt0317705,en,The Incredibles,22.220214,2004,11,5,631.442092,115,"[{'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The Incredibles,False,7.4,5290,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
FALSE,160,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",82992,tt1905041,en,Fast & Furious 6,1.657637,2013,5,6,788.67985,130,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Fast & Furious 6,False,6.7,5282,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,160,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",49538,tt1270798,en,X-Men: First Class,0.738633,2011,5,24,353.624124,132,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}]",Released,X-Men: First Class,False,7.1,5252,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,130,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",70981,tt1446714,en,Prometheus,16.624854,2012,5,30,403.170142,124,"[{'iso_639_1': 'gd', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Prometheus,False,6.3,5152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,70,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",857,tt0120815,en,Saving Private Ryan,21.758054,1998,7,24,481.840909,169,"[{'iso_639_1': 'cs', 'name': 'ÄŚeskĂ˝'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,Saving Private Ryan,False,7.9,5148,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,200,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",330459,tt3748528,en,Rogue One: A Star Wars Story,36.567575,2016,12,14,1056.057273,133,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Rogue One: A Star Wars Story,False,7.4,5111,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,65,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",1271,tt0416449,en,300,18.108408,2006,12,9,422.610419,117,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,300,False,7,5092,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,30,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",24,tt0266697,en,Kill Bill: Vol. 1,25.261865,2003,10,10,180.949,111,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': 'ć—Ąćś¬čŞž'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,Kill Bill: Vol. 1,False,7.7,5091,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,380,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",1865,tt1298650,en,Pirates of the Caribbean: On Stranger Tides,27.88772,2011,5,14,1045.713802,136,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Pirates of the Caribbean: On Stranger Tides,False,6.4,5068,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,149,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",297762,tt0451279,en,Wonder Woman,294.337037,2017,5,30,820.580447,141,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Wonder Woman,False,7.2,5025,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,200,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",14161,tt1190080,en,2012,16.698628,2009,10,10,769.653595,158,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'hi', 'name': 'ŕ¤ąŕ¤żŕ¤¨ŕĄŤŕ¤¦ŕĄ€'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'zh', 'name': 'ć™®é€ščŻť'}, {'iso_639_1': 'pt', 'name': 'PortuguĂŞs'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}, {'iso_639_1': 'bo', 'name': ''}]",Released,2012,False,5.6,4994,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,178,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",137113,tt1631867,en,Edge of Tomorrow,31.982986,2014,5,27,370.541256,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Edge of Tomorrow,False,7.6,4979,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,150,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",6479,tt0480249,en,I Am Legend,11.379355,2007,12,14,585.34901,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,I Am Legend,False,6.9,4977,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FALSE,150,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",269149,tt2948356,en,Zootopia,26.024868,2016,2,11,1023.784195,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Zootopia,False,7.7,4961,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,63,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",329,tt0107290,en,Jurassic Park,8.863776,1993,6,11,920.1,127,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Jurassic Park,False,7.6,4956,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,180,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",68726,tt1663662,en,Pacific Rim,33.949359,2013,7,11,407.602906,131,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Pacific Rim,False,6.7,4903,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,250,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",122917,tt2310332,en,The Hobbit: The Battle of the Five Armies,31.718977,2014,12,10,956.019788,144,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Hobbit: The Battle of the Five Armies,False,7.1,4884,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,170,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",76338,tt1981115,en,Thor: The Dark World,34.905447,2013,10,29,644.571402,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Thor: The Dark World,False,6.8,4873,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,120,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",75612,tt1483013,en,Oblivion,14.654053,2013,4,10,286.168572,124,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Oblivion,False,6.4,4862,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,15,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",264660,tt0470752,en,Ex Machina,14.14078,2015,1,21,36.869414,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ex Machina,False,7.6,4862,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,200,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",283995,tt3896198,en,Guardians of the Galaxy Vol. 2,185.330992,2017,4,19,863.416141,137,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Guardians of the Galaxy Vol. 2,False,7.6,4858,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,21,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",82693,tt1045658,en,Silver Linings Playbook,14.488111,2012,9,8,205.738714,122,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Silver Linings Playbook,False,7,4840,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,178,"[{'id': 878, 'name': 'Science Fiction'}]",246655,tt3385516,en,X-Men: Apocalypse,28.712522,2016,5,18,543.934787,144,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,X-Men: Apocalypse,False,6.4,4831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,50,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",72105,tt1637725,en,Ted,19.638605,2012,6,29,549.368315,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ted,False,6.3,4811,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,85,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",157350,tt1840309,en,Divergent,21.572585,2014,3,14,288.747895,139,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Divergent,False,6.9,4784,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,30,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",59967,tt1276104,en,Looper,12.727269,2012,9,26,47.042,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Looper,False,6.6,4777,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,200,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",12155,tt1014759,en,Alice in Wonderland,17.285093,2010,3,3,1025.49111,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Alice in Wonderland,False,6.4,4773,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,32.35,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1892,tt0086190,en,Return of the Jedi,14.586087,1983,5,23,572.7,135,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Return of the Jedi,False,7.9,4763,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,185,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",62177,tt1217209,en,Brave,15.876341,2012,6,21,538.983207,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Brave,False,6.7,4760,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FALSE,28,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",23483,tt1250777,en,Kick-Ass,17.26045,2010,3,22,96.188903,117,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Kick-Ass,False,7.1,4747,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,30,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",313369,tt3783958,en,La La Land,19.681686,2016,11,29,445.4357,128,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,La La Land,False,7.9,4745,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,76,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",93456,tt1690953,en,Despicable Me 2,24.82355,2013,6,25,970.761885,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Despicable Me 2,False,7,4729,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,74,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",211672,tt2293640,en,Minions,547.488298,2015,6,17,1156.730962,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Minions,False,6.4,4729,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,200,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",10193,tt0435761,en,Toy Story 3,16.96647,2010,6,16,1066.969703,103,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Toy Story 3,False,7.6,4710,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,60,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",37165,tt0120382,en,The Truman Show,13.155901,1998,6,4,264.118201,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Truman Show,False,7.8,4702,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,18,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",194662,tt2562232,en,Birdman,18.193263,2014,8,27,103.215094,119,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Birdman,False,7.4,4657,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,165,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",82690,tt1772341,en,Wreck-It Ralph,13.697597,2012,11,1,471.222889,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Wreck-It Ralph,False,7.1,4656,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,30,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",120467,tt2278388,en,The Grand Budapest Hotel,14.442048,2014,2,26,174.600318,99,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,The Grand Budapest Hotel,False,8,4644,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,250,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",57158,tt1170358,en,The Hobbit: The Desolation of Smaug,20.644776,2013,12,11,958.4,161,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Hobbit: The Desolation of Smaug,False,7.6,4633,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,300,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",285,tt0449088,en,Pirates of the Caribbean: At World's End,31.363664,2007,5,19,961,169,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Pirates of the Caribbean: At World's End,False,6.9,4627,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,180,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",102651,tt1587310,en,Maleficent,19.467404,2014,5,28,758.539785,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Maleficent,False,7,4607,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
